Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25
,Touchdowns,,PAT,FG,,,,,,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,RshTD,RecTD,PRTD,KRTD,FRTD,IntTD,OthTD,AllTD,2PM,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G,Awards
2022,23,SFO,NFL,QB,9,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.7,AP ORoY-3
2023,24,SFO,NFL,QB,16,16,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,"PB,AP MVP-4,AP OPoY-6,AP CPoY-6"
2024,25,SFO,NFL,QB,15,15,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.0,
3 Yrs,,40,36,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,48,1.2,,,,
17 Game Avg,,17,15,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,1.2,,,,
