Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25
,Touchdowns,,PAT,FG,,,,,,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,RshTD,RecTD,PRTD,KRTD,FRTD,IntTD,OthTD,AllTD,2PM,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G,Awards
2024,24,WAS,NFL,QB,17,17,6,0,0,0,0,0,0,6,1,0,0,0,0,0,0,38,2.2,"PB,AP MVP-7,AP OPoY-17,AP ORoY-1"
1 Yr,,17,17,6,0,0,0,0,0,0,6,1,0,0,0,0,0,0,38,2.2,,,,
17 Game Avg,,17,17,6,0,0,0,0,0,0,6,1,0,0,0,0,0,0,38,2.2,,,,
